#Frame           phi1         psi1
     576    -155.0916    -148.6991
     577    -130.3517    -134.7302
     578    -106.4104    -122.1715
     579    -148.1031    -134.9233
     580    -120.1462    -134.6005
     581    -148.0319    -119.9289
     582     -99.8002    -122.7085
     583    -139.6514    -132.6350
     584    -149.2567    -138.6367
     585    -115.6382    -119.7222
     586    -161.6432    -129.1720
     587    -139.7658    -112.0089
     588    -136.5120    -120.0673
     589    -127.1470    -130.8438
     590    -140.4753    -138.9104
     591     -95.1087    -136.2932
     592    -152.9359    -124.0764
     593    -157.3336    -131.0865
     594    -139.9449    -116.7069
     595    -109.2041    -124.3981
     596    -145.1232    -133.0744
     597     -97.1834    -123.8426
     598    -109.9213    -127.9814
     599    -168.4409    -119.2934
     600     -95.3133    -126.0585
     601    -130.2920    -135.0669
     602    -102.6293    -150.5828
     603    -142.0627    -128.8004
     604    -143.8255    -126.2219
     605    -120.7584    -127.0621
     606    -114.0835    -134.6650
     607    -115.9019    -127.3403
     608    -107.7132    -141.5286
     609    -110.2756    -131.8010
     610    -117.2642    -135.3536
     611    -136.9133    -126.5428
     612     -99.1106    -118.1313
     613    -150.5367    -117.2960
     614    -126.8156    -115.0761
     615    -102.0739    -137.1264
     616     -89.8928    -124.2923
     617    -161.4694    -117.3876
     618    -163.2215    -114.7101
     619    -159.9656    -120.7842
     620    -148.6815    -128.5930
     621    -152.6381    -113.5381
     622    -152.8381    -120.0433
     623    -102.1427    -120.7470
     624    -106.6527    -141.1424
     625    -110.6975    -120.7593
     626    -150.9909    -126.8407
     627    -132.7811    -138.8892
     628    -139.7733    -134.0999
     629    -156.1295    -139.2942
     630     178.5642    -153.8324
     631     -99.0032    -131.1620
     632    -152.6088    -127.0578
     633    -110.3193     -97.1519
     634     -99.6736    -110.0271
     635    -156.6763    -122.1643
     636    -158.4443    -130.8859
     637    -165.9913    -114.5655
     638    -150.9599    -114.3455
     639    -113.3704    -129.4155
     640    -158.0984    -104.0697
     641    -108.0719    -123.6623
     642    -136.6032    -115.1453
     643    -154.6234    -113.3583
     644    -129.1182    -126.4566
     645     -93.3956    -132.3852
     646    -157.4133    -113.7139
     647    -137.0167    -131.9231
     648    -105.8706    -138.2782
     649     -90.5961    -128.9365
     650     -90.9976    -131.4416
     651     -86.4941    -152.7205
     652    -175.8713    -155.7162
     653    -167.5197    -107.3352
     654    -121.0793    -135.6838
     655     -92.4322    -139.2770
     656    -115.4330    -125.6581
     657     -94.3835    -133.3693
     658     -82.4803    -141.4563
     659     -69.6496    -139.6376
     660    -151.7379    -136.4659
     661    -161.7911    -125.6525
     662    -153.4845    -125.6535
     663    -148.1740    -121.4432
     664    -172.2694    -112.1149
     665    -135.1042    -120.0352
     666    -153.1790    -137.2776
     667    -173.8247    -126.0058
     668    -143.1674    -108.7831
     669    -143.9652    -115.6986
     670     -99.1265    -114.1039
     671     -99.8182    -124.2813
     672    -147.0140    -113.2291
     673    -119.3100    -145.7702
     674    -104.3646    -141.9086
     675    -137.3016    -126.4968
     676     -90.9847    -129.5990
     677     -97.3221    -125.1204
     678     -98.3943    -124.0343
     679    -118.7983    -129.0456
     680     -98.7020    -123.4124
     681     -92.5131    -118.8639
     682     -89.7468    -123.2406
     683    -117.0446    -121.5257
     684     -99.2384    -122.2083
     685    -104.6916    -128.7555
     686     -85.4462    -136.8971
     687    -109.4203    -121.5169
     688    -160.5166    -117.3471
     689    -104.0026    -127.7866
     690     -98.8811    -118.1172
     691    -164.0559     -96.3424
     692    -152.5075    -127.2607
     693    -122.6819    -125.3778
     694    -116.7597    -128.7692
     695    -101.7040    -121.4541
     696    -120.8665    -136.5076
     697    -133.5953    -133.0766
     698    -109.9559    -118.1332
     699    -167.4425    -134.4977
     700     -86.9743    -122.1184
     701    -151.5583    -133.3377
     702    -129.9982    -117.4295
     703     -98.6427    -121.6818
     704     -85.7066    -127.5300
     705     -99.0337    -132.8014
     706    -118.8960    -136.2632
     707    -131.0718    -109.0454
     708    -109.2106    -131.4248
     709    -121.3018    -114.2323
     710    -114.5543    -137.4566
     711     -85.0180    -140.9241
     712    -101.2419    -129.5149
     713     -98.0489    -122.3644
     714    -110.1297    -124.2583
     715    -101.7256    -138.5362
     716     -88.1358    -120.7079
     717    -148.0453    -100.1542
     718    -115.4400    -111.3028
     719    -129.6157    -130.6109
     720    -113.4785    -129.0712
     721    -108.8594    -131.9264
     722    -105.3023    -123.6161
     723    -126.1360    -119.6137
     724    -105.1928    -126.1050
     725     -97.8229    -122.2268
     726    -103.7668    -133.4196
     727     -92.8752    -116.6305
     728    -168.2723    -146.4083
     729    -145.2103    -148.0129
     730    -143.4956    -100.9949
     731    -129.2144    -118.0332
     732     179.2614    -125.5537
     733    -146.8537    -123.3361
     734    -169.8571    -125.2030
     735    -144.8831    -115.0933
     736    -145.9179    -104.1727
     737    -158.3182    -140.2253
     738    -151.0870    -116.1272
     739    -136.8655    -119.7227
     740    -159.7802    -129.5968
     741    -176.3386    -145.4667
     742    -140.4714    -128.2440
     743    -134.2140    -114.8519
     744    -136.4537     -88.3558
     745    -136.4266    -127.1375
     746    -118.9808    -124.2302
     747    -136.0900    -120.1421
     748    -131.7002    -137.2874
     749    -104.4040    -129.0342
     750    -152.5194    -127.6382
     751    -160.9164    -139.1117
     752    -131.4353    -122.8779
     753    -142.9840    -123.9731
     754    -141.1055     -43.2580
     755    -136.9393    -130.8824
     756    -142.4025    -125.3749
     757    -142.6247    -119.0645
     758    -156.9241    -108.4981
     759    -152.8428    -123.3142
     760    -146.3882    -131.4177
     761    -133.7364    -121.1131
     762    -131.0695    -129.7338
     763    -126.1300    -117.4258
     764    -143.0412    -128.0380
     765    -122.1230    -142.8914
     766    -168.0331    -132.8120
     767    -121.6391    -106.7300
     768    -152.4700    -136.3534
     769    -167.3614    -148.8264
     770    -171.4656    -150.4482
     771    -169.1420    -136.4617
     772    -179.4185    -137.1305
     773    -153.4909    -138.5583
     774    -144.5527    -132.2648
     775    -161.0091    -103.0632
     776    -163.8201    -144.7919
     777    -162.3892    -139.7659
     778    -160.3478    -100.3686
     779    -156.4957    -138.5069
     780     -98.4784    -127.2520
     781    -114.4354    -141.3922
     782    -142.9040    -143.0756
     783    -138.6358    -142.7140
     784    -148.9525    -139.4217
     785    -105.9446    -167.5553
     786    -132.2821    -151.0993
     787    -163.5681    -148.8844
     788    -121.6929    -154.9284
     789    -135.0398    -160.7797
     790    -158.4823    -155.6460
     791    -162.7254    -161.1260
     792    -176.2103    -126.8825
     793    -147.7628    -158.1517
     794    -109.8777    -151.4197
     795    -115.5659    -142.2138
     796    -142.6912    -129.0766
     797     -83.8026    -132.8267
     798     -83.9046    -126.2262
     799     -89.1588    -133.5365
     800    -112.2845    -131.4561
     801    -122.0105    -153.5549
     802    -107.0861    -120.3570
     803    -155.9992    -121.6546
     804    -125.8107    -128.2503
     805    -128.5293    -124.8705
     806    -104.6550    -131.0954
     807     -69.8832    -142.9625
     808     -75.9684    -156.9351
     809    -127.5401    -153.4304
     810     -65.6305     -85.9403
     811    -154.2648    -142.0283
     812    -167.4379    -134.5886
     813    -150.4052    -133.8783
     814    -152.3928    -149.7241
     815    -170.3343    -152.1482
     816    -131.1451    -138.7429
     817     -84.4043    -151.5606
     818    -100.2414    -138.6600
     819     -85.7034    -128.5192
     820     -88.1575    -142.8531
     821     -97.8269    -134.6213
     822     -79.9231    -151.9203
     823     -79.2504    -147.0256
     824    -124.9488    -141.2379
     825    -112.2906    -139.2965
     826     -87.1338    -136.0407
     827     -77.7702    -128.4099
     828     -94.0552    -126.2926
     829     -95.2016    -137.7319
     830     -99.6267    -116.7054
     831     -97.7968    -124.2028
     832    -100.0853    -117.3181
     833     -76.5106     -44.1526
     834    -120.0193     -45.2907
     835    -161.3086    -103.4571
     836     -97.2062    -111.1097
     837     -96.8750     -59.1450
     838     -91.5466     -61.7973
     839     -95.5157     -51.8363
     840     -68.3236     -46.2831
     841     -77.0750     -40.8311
     842     -74.8483     -44.8946
     843     -78.9833     -55.7842
     844     -93.9165     -91.0902
     845    -114.7919    -115.1486
     846    -111.2496    -123.0034
     847    -159.8177    -152.1986
     848     -93.4160    -136.7327
     849    -168.0885    -141.0562
     850    -157.3765    -121.6322
