#Frame           phi1         psi1
     430     -84.9521     -27.5813
     431     -57.0474     -46.8306
     432     -84.2362     -59.9358
     433     -68.2405     -38.9870
     434     -99.2526     -41.0712
     435    -100.0284     -21.3944
     436     -72.5939     -43.5625
     437     -83.7981     -32.9869
     438     -76.9344     -24.3886
     439     -74.0134     -17.0691
     440     -93.6152     -23.2781
     441     -75.4556     -41.0413
     442     -92.1292     -40.8244
     443     -68.9454     -46.5284
     444     -98.7291     -19.4168
     445     -84.7287      99.6877
     446     -91.7264     114.4470
     447     -94.8945     132.8281
     448    -119.6540     119.2063
     449     -60.7680     137.8201
     450     -72.0559     103.2071
     451     -76.7295     107.5633
     452    -112.8529     111.0145
     453     -77.8004     130.0529
     454     -86.3632     106.7242
     455    -106.6902      99.9155
     456     -70.1434     134.7403
     457    -136.2333     122.0958
     458    -117.8537     153.6791
     459    -137.5042     139.4897
     460    -125.5790     172.8864
     461     -99.7916     168.2095
     462     -87.9991    -170.7569
     463    -138.1751     158.5193
     464    -107.1512     112.6173
     465    -145.6450     109.7446
     466    -149.4278     138.9057
     467    -128.3183     137.1234
     468     -95.0961     115.1085
     469     -91.8257     107.7408
     470     -83.4226     118.3176
     471     -98.1712      96.8209
     472    -103.3647     102.7158
     473     -90.2577     121.0322
     474     -87.3885      97.1454
     475    -102.0959     113.6420
     476     -83.4802     120.6916
     477     -63.5262     138.3640
     478     -80.6981     135.1008
     479     -76.2346    -176.3833
     480    -103.9390     146.0397
     481     -89.1662     111.8643
     482     -89.3690      87.1640
     483     -83.6704     103.0342
     484     -83.6830      92.4229
     485     -79.1842      86.7585
     486    -102.7871     129.2766
     487     -96.3009      91.5550
     488     -76.6434      90.4747
     489     -81.5040      98.3672
     490     -95.0309     106.7098
     491     -74.9383      95.2925
     492     -59.9312     120.6455
     493    -107.0330     115.8430
     494     -57.0377     151.9316
     495     -69.9473     143.1857
     496     -73.4103     140.4901
     497     -81.8701     136.2161
     498     -68.0704     165.5397
     499    -107.5173     133.4121
     500    -104.2179     127.9049
     501     -89.5297     121.1251
     502     -80.3228     130.3157
     503     -63.8461     134.5734
     504     -94.9260     135.5225
     505     -75.4727     149.0293
     506     -70.2752     145.3098
     507     -96.1192     173.8365
     508     -65.0686     151.0633
     509     -73.3984     150.0844
     510     -84.5364     166.1268
     511     -95.6051     170.3083
     512     -88.0091     173.6048
     513     -94.0892    -157.0750
     514     -82.1511     172.8179
     515    -107.4578    -164.4693
     516    -167.1470    -160.2983
     517    -159.3064    -173.3506
     518     178.6977    -176.5089
     519    -147.7062     173.3136
     520    -153.2973     144.7251
     521    -152.4668     140.0940
     522    -154.4943     149.5363
     523    -154.7430     163.9936
     524    -146.2032     154.5778
     525    -164.6996     149.4649
     526    -145.6154     167.1050
     527    -151.7792     150.6139
     528    -173.5389     161.5058
     529    -158.0322     156.0845
     530    -155.7956     141.1693
     531    -165.3011     164.8675
     532    -117.4892     174.3141
     533    -165.0295     153.4986
     534    -105.4834     152.6571
     535    -124.4849     166.2923
     536     -75.2135     147.9695
     537     -83.6707     166.5034
