#Frame           phi1         psi1
     603    -136.3222     163.8334
     604     -97.0940     159.0324
     605     -97.4957     147.7741
     606    -129.6399     144.0409
     607    -132.6794     162.6786
     608    -111.0293     153.1219
     609    -118.8044     138.8946
     610    -142.8181     153.5097
     611    -143.2348     158.9896
     612    -141.5816     154.7893
     613    -139.1508     158.5079
     614    -138.3797     158.3627
     615    -154.2461     155.2983
     616    -142.2920     158.1932
     617    -143.2583     150.1880
     618    -143.8801     158.7744
     619    -168.3428     157.9558
     620     -96.0101     159.5068
     621    -132.7668     152.0200
     622    -130.1653     155.1833
     623     -65.7091     161.5819
     624    -139.1926     147.7573
     625    -127.9779     157.8386
     626     -99.0514     162.1220
     627     -67.2444     161.4590
     628    -144.0816     150.6825
     629    -116.8141     150.8710
     630    -139.6479     152.9910
     631    -121.1283     158.1493
     632    -132.1202     149.5422
     633    -138.0249     163.6991
     634    -111.8007     156.8795
     635    -133.2781     158.8050
     636     -57.2960     156.9967
     637    -141.6893     149.2248
     638    -102.9400     162.0487
     639    -129.4048     157.5210
     640    -144.3758     140.5915
     641    -121.0618     161.5410
     642     -88.9661     157.5893
     643    -131.0365     158.0402
     644    -134.8945     151.8912
     645    -107.3492     161.4731
     646    -137.7120     148.6439
     647    -135.7156     160.7998
     648    -105.7783     155.1177
     649    -147.3078     147.2856
     650    -138.2953     150.3295
     651    -135.8456     163.1075
     652    -139.9067     161.7665
     653    -110.8470     148.4240
     654     -95.9369     154.1650
     655     -85.7180     161.1943
     656    -110.9062     164.3885
     657     -79.3341     152.3962
     658     -79.4401     156.4583
     659    -132.1998     154.9115
     660    -131.5909     164.0456
     661    -139.1396     169.4247
     662    -133.0204     164.4487
     663    -124.0522     149.6707
     664    -126.0041     160.6792
     665    -129.2935     158.1593
     666    -133.1897     155.2454
     667    -150.6312     159.7970
     668    -152.8748     154.0785
     669    -133.4968     163.6261
     670    -115.7258     157.7129
     671    -135.9273     160.2179
     672    -146.4373     144.1989
     673    -147.0563     151.3227
     674    -131.3894     158.3319
     675     -96.9839     159.4567
     676    -110.9514     163.0156
     677    -107.4646     169.0392
     678    -138.8210     159.5037
     679    -122.2286     155.4565
     680    -115.2654     169.4149
     681    -111.4106     161.5654
     682    -114.9324     159.1181
     683    -121.6174     159.7080
     684    -136.3511     156.1290
     685    -129.4033     156.8188
     686    -132.9651     161.8978
     687    -126.4466     149.2199
     688    -127.5234     160.0785
     689     -91.0368     175.2454
     690    -115.0405     151.0552
     691    -127.9438     167.1469
     692    -143.9646     165.2780
     693    -110.6972     160.6360
     694    -139.8186     166.7196
     695    -119.9988     165.2107
     696     -65.6902     152.9872
     697    -121.3756     151.9360
     698     -81.5536     154.8150
     699    -124.3395     147.1600
     700    -136.0179     149.1862
     701    -127.4891     145.1769
     702    -141.9813     155.9397
     703    -124.1102     162.6007
     704    -137.2826     153.2555
     705    -137.2379     155.2666
     706    -130.4084     155.1000
     707    -143.8927     157.7929
     708    -124.8800     146.8513
     709    -124.6884     160.9985
     710    -126.8021     146.4506
     711    -127.2930     158.2623
     712    -112.7638     152.5661
     713    -120.7084     154.3910
     714    -126.3530     152.1627
     715    -137.3874     145.0712
     716    -139.8977     156.7779
     717    -144.4520     143.3604
     718     -81.3986     154.5802
     719    -114.8801     154.1746
     720    -128.4260     155.9827
     721    -125.4889     150.4323
     722    -139.1814     155.0105
     723    -155.3538     152.2962
     724    -108.4478     152.0127
     725    -108.1009     158.7319
     726    -119.5858     161.9250
     727     -80.5142     159.6877
     728     -85.8235     163.9347
     729    -159.4375     163.7043
