#Frame           phi1         psi1
     721     -81.9408       0.5855
     722     -85.8473     -22.9158
     723     -95.7686     -18.2135
     724    -138.3390       1.5237
     725     -81.1465     -11.4137
     726     -90.2584     -16.5779
     727    -100.6868     -10.9862
     728    -101.6186      -3.2455
     729     -75.8107      -5.8189
     730     -89.2769     -23.8879
     731     -85.1636     -22.0884
     732     -92.7023      -4.4414
     733    -103.0379       6.1047
     734     -95.2780       3.4007
     735     -74.7032      -9.8179
     736     -77.4196     -24.5574
     737    -103.4636      -8.5502
     738     -83.2176      -6.2351
     739     -82.5926     -12.0486
     740     -95.9001     -11.4302
     741     -82.8717     -36.6261
     742     -98.3895     -11.7716
     743    -126.3027      -8.4323
     744     -95.1142     -18.4766
     745     -82.7176       2.9263
     746     -76.2681     -29.4498
     747     -93.4868     -15.0598
     748     -80.1167     -27.4140
     749     -96.1943     -26.2403
     750     -81.5704      -7.1283
     751     -83.5034       1.5069
     752     -70.1856     -23.4552
     753     -83.0199       4.4882
     754    -101.6106       9.6147
     755     -88.3095       9.5509
     756     -89.5198     -11.3143
     757    -104.9151      10.4797
     758     -84.5268      15.2992
     759    -112.7510      -1.3694
     760     -87.1491       2.6240
     761    -132.7185      57.4684
     762    -109.2958      92.1176
     763     -90.8446      72.3715
     764    -100.3092       5.5432
     765    -121.0442      46.4948
     766    -126.7996       6.5327
     767     -92.0849      -9.9575
     768     -73.9960     -14.8470
     769     -92.7620      17.9513
     770     -97.0306       5.9302
     771    -115.7426      -6.3099
     772    -111.9623       0.2239
     773    -128.1117      -8.7826
     774     -59.3725     -21.4313
     775     -87.0592      -0.6300
     776     -62.3338     -23.1649
     777     -96.9068      19.2017
     778     -91.6532       2.1702
     779     -87.9657      -0.0866
     780     -69.7606     -21.5541
     781     -95.4322      -1.4505
     782     -95.7220      12.3027
     783    -111.5644      19.0289
     784     -87.4743     -13.1851
     785    -108.4591     -23.8002
     786     -95.2208      -2.8058
     787     -91.3955      31.7958
     788     -90.9797     -12.4874
     789     -81.5878     -20.5161
     790     -96.0289     -38.7137
     791     -82.9245     -21.6918
     792     -96.6939      -5.4597
     793     -99.3474     -19.3987
     794     -90.0507     -23.0268
     795     -94.7943     -17.4874
     796    -109.9957      -5.8254
     797     -91.9370     -11.4646
     798     -96.0618      -7.2746
     799    -117.6165     -14.0427
     800    -108.3599      -9.8776
     801     -99.5289     -15.8383
     802     -76.2200     -10.7578
     803    -103.7854      46.2196
     804    -100.5797       4.2788
     805     -95.7964       3.5519
     806    -135.8756       6.6143
     807     -90.5736       5.5616
     808     -93.8629      26.5734
     809    -116.6452      12.3237
     810    -110.9669       3.5641
     811     -89.3004      23.2327
     812     -97.6960      23.7827
     813     -89.4170       1.9657
     814    -131.2605      -5.5515
     815    -115.3041     -28.3806
     816     -94.2432      -1.2333
     817     -90.4239      -3.7938
     818     -80.2613     -19.2721
     819    -101.3488      -4.4121
     820     -78.1865      -8.3639
     821     -89.7627     -11.6191
     822    -119.4490      -3.4594
     823    -110.5876     -21.3356
     824    -113.2302       1.2757
     825     -84.3155       0.0683
     826     -83.3143      -2.0093
     827     -80.8113     -10.6591
     828     -87.3550      13.3349
     829     -94.9259       2.8379
     830     -92.2259      51.7543
     831     -94.3087      71.2219
     832    -107.0236      62.0114
     833     -75.9739      90.2877
     834    -107.0997     108.5463
     835     -97.6890       2.5276
     836     -92.3007     -14.1732
     837     -92.7208      -4.5808
     838     -94.3785       6.1627
     839     -99.7897       3.3436
     840     -97.7549     -40.8068
     841    -110.1162      -1.0082
     842     -86.3320     -13.9148
     843     -67.0118      -9.7585
     844     -83.6933     -17.8556
     845     -70.2661     -20.1071
     846     -85.2198      19.5971
     847     -84.3135      -9.2679
     848     -79.2548     -28.4501
     849     -71.9709     -31.7441
     850     -74.1721     -49.5026
     851     -79.0670     -33.4193
     852    -109.7499     -39.1372
     853     -63.6478      -1.6866
     854     -87.5090      10.8347
     855    -115.2089       0.2189
     856    -104.5055      -5.5128
     857    -115.9831     -16.7972
     858    -130.3384      28.6033
     859    -107.6288       2.0988
     860     -84.0769      -3.6113
     861    -116.8466     -22.2687
     862    -105.2764       1.9487
     863    -104.3018      -9.0317
     864     -80.0729      11.2736
     865    -114.5468      -6.4701
     866     -93.3267       4.1218
     867    -149.1961       7.5546
     868    -110.2497      -9.7784
     869     -97.5719      -8.6988
     870     -94.5259       2.0596
     871     -77.3053     -34.0350
     872    -108.3275      27.5657
     873    -118.6513       6.3550
     874     -78.0893       2.6533
     875     -74.4870      69.2812
     876    -148.1451     110.6357
     877    -125.6993      31.4728
     878     -93.5840      -6.9804
     879     -92.6594      -1.6674
     880    -124.3736      10.1604
     881     -86.0561      -3.9728
     882     -92.0749     -12.5510
     883     -84.4019     -34.2903
     884    -101.0970      -7.3909
     885     -78.8258      -7.1285
     886     -50.3940     -43.5849
     887     -73.4593     -25.9247
     888     -80.9313     -42.5775
     889     -85.7875     -25.5208
     890    -104.2715      -3.4443
     891    -106.4619      14.0086
     892     -86.2662      28.2586
