#Frame           phi1         psi1
     660     -76.2098     141.3232
     661     -91.2671     130.3178
     662    -104.9036     155.0793
     663    -101.3317     133.5564
     664     -80.9818     138.3109
     665     -70.0010     151.5630
     666     -61.8633     132.1767
     667     -71.6417     147.2801
     668     -86.9589     131.6963
     669     -74.5026     143.9382
     670     -83.6327     135.4864
     671     -66.9401     146.6997
     672     -84.9761     146.4780
     673     -90.9043     156.6641
     674     -89.5613     140.0850
     675     -61.0464     136.1933
     676     -90.1598     150.8777
     677     -72.6256     153.7761
     678     -67.7061     131.2532
     679    -112.6897     137.5708
     680     -62.7429     136.9337
     681     -74.7248     132.0761
     682    -109.1646     156.7167
     683    -103.1824     153.8213
     684     -97.0674     113.9622
     685     -77.3381     144.4559
     686     -78.6673     165.3258
     687    -102.5986     151.5002
     688     -82.2172     156.1216
     689     -73.4882     135.9236
     690     -71.4449     164.4541
     691     -77.5091     144.6195
     692     -69.0193     157.2952
     693     -84.7503     137.9989
     694     -97.0246     123.2319
     695     -88.5079     130.3732
     696     -86.7212     144.1774
     697     -76.7378     143.8238
     698    -103.9830     136.1753
     699     -67.8005     123.5287
     700    -100.3401     141.2857
     701     -84.2308     139.1293
     702     -82.4910     137.8731
     703     -80.8004     133.7858
     704     -84.5225     149.1075
     705     -84.4910     121.2905
     706     -83.9496     130.6890
     707     -83.6953     137.7810
     708     -83.1352     145.7929
     709     -90.5880     118.4683
     710     -73.1847     136.9140
     711     -91.6362     132.4528
     712     -76.2000     134.2696
     713     -82.0567     132.3684
     714     -87.3831     135.4934
     715     -91.7897     150.2258
     716     -55.6809     139.8792
     717     -73.9987     134.7004
     718     -68.5086     127.8154
     719     -91.5904     111.0051
     720     -91.8546     135.5888
     721     -72.0983     137.3377
     722     -81.1297     143.7539
     723     -97.5878     145.0658
     724    -103.1196     167.1095
     725     -97.2348     156.8764
     726    -102.4744     161.6698
     727     -71.9477     140.1107
     728     -86.4707     139.2804
     729    -101.9070     130.7814
     730     -83.5407     127.5301
     731     -95.6167     147.1642
     732    -102.6088     140.3680
     733     -87.9371     130.9405
     734    -102.6979     144.4216
     735     -80.1105     143.5476
