#Frame           phi1         psi1
     939    -131.3935     127.7285
     940    -145.5921     110.5310
     941    -144.4321     126.6343
     942    -131.7350     120.3199
     943    -155.7505     121.2123
     944    -136.0790     126.4446
     945    -138.8883     127.0014
     946    -145.2220     105.3705
     947    -146.9646     105.8880
     948    -141.5975     106.6784
     949    -140.5528     112.6464
     950    -165.2695     125.7130
     951    -147.1081     115.1412
     952    -155.7269     138.1756
     953    -157.6133     116.7321
     954    -142.6772     120.8480
     955    -160.6889     109.5325
     956    -157.3468     136.4027
     957    -138.0756     120.8512
     958    -151.4407     124.6517
     959    -140.3094     128.5019
     960    -141.9183     146.1698
     961    -149.8431     120.4349
     962    -151.0122     133.1152
     963    -135.2840     118.5802
     964    -139.3316     138.1413
     965    -145.5541     157.8479
     966    -153.0235     133.5231
     967    -157.3364     112.9885
     968    -157.5731     133.5071
     969    -143.4402     146.7546
     970    -131.5103     165.4655
     971    -138.0638     131.2554
     972    -131.3253     122.1590
     973    -142.2759     135.2458
     974    -156.8726     144.6752
     975    -144.7506     134.7372
     976    -151.9833     128.4469
     977    -157.6790     129.5648
     978    -150.6512     128.8155
     979    -149.7234     142.7205
     980    -144.5767     156.4495
     981    -138.5950     150.6131
     982    -151.5434     154.5278
     983    -145.1187     143.9300
     984    -139.9852     153.2638
     985    -137.6806     149.3581
     986    -155.0905     146.2685
     987    -142.5129     123.9716
