#Frame            phi          psi
     585     -85.6352     -41.2807
     586     -76.6757      51.6840
     587     -81.1038     -95.5955
     588     -51.4983     -27.3623
     589     -94.2336      16.3426
     590     -94.3390     -29.1083
     591     -64.8455      -5.6097
     592    -106.5570     -17.5639
     593     -85.6940     -32.0879
     594     -58.2152     -34.1743
     595     -94.2126       4.4280
     596     -71.6110      24.0927
     597     -57.8733     -28.1936
     598     -67.5414     -10.0628
     599     -63.8616     -24.5689
     600     -73.6287     -19.1844
     601    -108.7765      26.6495
     602     -82.6319      -6.8825
     603     -72.4086     -30.9823
     604    -102.7282      -9.1499
     605     -84.6756      -2.1842
     606     -99.1629     -30.1189
     607    -100.9025       3.6245
     608     -77.7886     -12.1205
     609     -71.5869     -14.9731
     610    -152.1063       4.7348
     611     -72.9908     -19.8845
     612     -78.1318       4.9277
     613    -126.4860      16.6806
     614     -63.6542      -7.7283
     615     -82.2874     -28.2689
     616     -76.9982     -23.7356
     617    -122.9095      -5.9830
     618     -75.9111     -25.6135
     619     -77.4568      -7.7392
     620     -79.0807      20.6581
     621     -66.7935     -15.4330
     622     -83.6665      45.0970
     623     -67.6823     -13.5086
     624     -69.3407     -13.1423
     625     -61.9358     -12.0461
     626     -73.5092       0.9033
     627     -88.5539      -0.1337
     628     -86.5008       2.6625
     629     -79.5054      14.5160
     630     -55.2139     -24.2998
     631     -87.8688     -19.1248
     632     -90.7403      26.4563
     633    -115.3746       1.7195
     634     -70.7803     -21.3505
     635     -55.8599     -51.2714
     636     -61.2644     -25.9317
     637     -83.7251     -21.3160
     638     -95.0892      -5.7881
     639     -74.9934     -21.0802
     640     -82.5848     -10.6283
     641    -109.6533     -89.9280
     642     -70.8153     -32.0497
     643     -95.0093     -10.3796
     644     -86.0513     -34.5072
     645     -45.1033     -34.8777
     646     -94.3190       1.5121
     647     -70.4542     -21.8240
     648     -73.1073     -12.2024
     649     -67.4372     -12.5549
     650     -95.4869      -3.8594
     651     -87.2163     -12.5440
     652     -61.0016     -32.7898
     653    -108.3318      -6.4010
     654     -94.2468     -28.1949
     655    -103.0699     -18.1149
     656    -126.5954       3.7800
     657     -94.7853     -31.7689
     658    -108.6215      10.4476
     659     -89.8287     -40.6144
     660     -88.4920      -4.8012
     661     -71.7830      -8.5993
     662     -65.8789     -15.1706
     663     -94.3140      57.4358
     664     -68.8360     -13.0878
     665     -65.4744     -25.9681
     666     -62.2959     -13.1503
     667    -119.9504      20.1904
     668    -130.4490       4.4150
     669     -77.5946      -9.5051
     670     -84.5383     -20.4606
     671     -86.7327      -8.8297
     672    -138.5717      24.5510
     673     -78.2861     -31.4461
     674     -79.6576      -1.9745
     675     -83.1258       3.9233
     676     -99.2492       8.1801
     677     -89.2485     -20.6477
     678    -123.9142      32.7728
     679     -58.7909     -36.8502
     680     -81.9277     -14.5372
     681     -88.5460      -2.1956
     682     -60.2721     -30.5976
     683     -67.7976     -14.1209
     684    -106.3559      11.0649
     685    -133.9645      -6.8690
     686     -85.6698     -24.5856
     687    -136.4962      10.9074
     688     -61.8004     -25.2154
     689    -103.6811       4.8049
     690     -83.7221      -0.9426
     691     -82.4891      -1.0061
     692    -101.0889      -9.0156
     693     -76.7786     -12.2262
     694     -65.6816     -20.1996
     695     -66.1016     -22.7433
     696    -129.3627     -41.5957
     697    -153.2657     -33.1813
     698     -98.2948       9.0978
     699    -166.8889     -16.2515
     700     -73.1756     -29.4063
     701     -65.3649     -18.4605
     702     -63.9300     -27.3460
     703     -63.1027     -33.3856
     704     -64.8179       2.6462
     705     -75.8164       1.7698
     706     -83.7991     -23.7910
     707     -79.5764     -10.4198
     708     -89.6903     -50.4540
     709     -59.8374     -11.0892
     710    -175.0115     -33.8742
     711     -75.7514      63.4099
     712     -90.9894     -17.2011
     713     -93.3548       4.8632
     714     -92.3713     -20.9164
     715    -121.6569     -26.5943
     716     -73.5835     -13.9884
     717     -97.6983     -15.4254
     718    -105.9910     -24.5472
     719     -55.2957     -11.4510
     720     -94.4061       8.4166
     721     -92.0348     -26.6722
     722     -90.2499     -42.1286
     723    -115.4504      18.2767
     724     -94.0426      24.2514
     725     -82.1413     -21.3034
     726     -55.2119     -34.8498
     727     -81.6694     -13.7162
     728     -72.0349      -2.5553
     729     -96.3524       5.8367
     730    -136.6600     -21.6993
     731     -80.2329      26.5190
     732    -134.5227      -1.9013
     733     -77.1530      -2.2240
     734     -60.4847     -29.3899
     735     -73.8017     -17.0502
     736    -122.2434      -4.4732
     737     -75.2247     -32.7427
     738    -102.0518      50.9660
     739     -85.9442      19.5194
     740     -75.9597      -5.4050
     741     -93.3611      -7.5549
     742     -60.0775     -25.3519
     743     -82.5329      -8.3234
     744    -128.6698      -0.9094
     745    -146.6100      -3.4606
     746     -62.9680     -47.2931
     747     -94.5005     -37.5503
     748     -91.3158     -17.3081
     749     -83.3061     -11.7548
     750     -88.1516     -25.4058
     751     -79.8828       8.1301
     752    -157.3282     -12.8662
     753    -149.1749       1.2801
     754    -149.2603      -1.1785
     755    -114.6973       0.5854
     756    -152.8284     -11.7437
     757    -146.3448      15.9045
     758     -62.9540      -5.8255
     759     -96.9284      -8.7575
     760     -74.4669      -7.5760
     761     -94.0636      -3.1870
     762    -114.2055       1.4044
     763     -99.0008     -50.8775
     764     -86.7467     -36.3361
     765    -131.5436     -13.4090
     766     -57.7154     -52.4324
     767     -64.1327     -45.5539
     768     -71.0053     -12.6515
     769     -67.1700     -15.1751
     770     -72.7589     -28.4099
     771     -88.1843     -22.5375
     772    -134.5086      43.7877
     773    -117.6141     -49.6498
     774    -105.4310       4.2887
     775    -150.0566     -36.2366
     776    -159.7591       0.1308
     777    -127.1114      -8.6013
     778    -142.0711      -0.1817
     779    -128.1967      17.0446
     780     -81.5703     -12.9432
     781     -65.3242      41.6834
     782     -63.3896      41.2091
     783     -75.0931     -53.0081
     784    -108.2107     -21.4647
     785     -97.5176       5.2985
     786     -78.7938     -15.6555
     787    -153.6539     -10.4899
     788     -61.2774      -5.0218
     789    -108.1586       7.0303
     790     -74.5114     -14.8121
     791     -85.7998     -31.4350
     792     -78.3351     -39.8012
     793     -64.0971     -21.5098
     794     -59.4195      -3.1561
     795     -85.0131     -23.7010
     796    -113.3899      34.3794
     797     -98.6848       5.7081
     798     -71.6609     -17.9862
     799     -96.7529       6.1698
     800     -64.3834     -44.5751
     801     -71.2360     -10.7784
     802     -84.6276     -15.5832
     803     -71.8670       0.3932
     804     -77.9786     -18.7669
     805     -81.4767     -15.1940
     806     -84.3867     -14.8697
     807     -69.3180       4.6616
     808    -100.0172     -24.9185
     809     -79.6434     -19.7810
     810     -51.0056     -31.7493
     811     -87.0382     -12.2525
     812     -80.3640      -5.3135
     813     -94.8415       9.0638
     814     -83.9415      -0.7882
     815     -52.2409     -27.1610
     816     -77.3057      -5.2885
     817    -148.6183      16.7189
     818    -148.4795      25.0849
     819     -89.3873      -9.8843
     820     -69.5056     -18.8653
     821     -83.8159      10.8385
     822     -92.9030     -18.1667
     823     -52.2145     -34.9913
