#Frame            phi          psi
     860    -116.7103     -48.1629
     861    -125.7212      20.6165
     862    -134.9432       9.2954
     863    -109.7108      13.0216
     864     -74.3523     -74.7181
     865     -91.6715     -33.5049
     866     -95.0522     -19.2662
     867     -73.9875      11.5079
     868     -82.4906      -1.1885
     869     -96.8831       7.0735
     870     -82.2534      -0.7777
     871     -80.6481     -33.4878
     872     -73.0867     -24.9055
     873     -75.3324     -20.6670
     874     -70.0521     -14.8399
     875     -88.2403     -39.8800
     876     -79.3167     -17.7622
     877     -57.6246     -30.1479
     878     -83.2946     -24.3016
     879    -132.8813     -28.7101
     880     -60.0215     -11.5919
     881     -90.2928      22.8826
     882     -99.1095     -20.6135
     883     -79.8435     -43.8662
     884    -125.6860       8.2369
     885     -93.5254       0.8773
     886    -101.8592       4.5809
     887    -132.5740      26.3423
     888    -151.4151      39.6201
     889     -75.6333      -0.9176
     890     -79.8826       2.0349
     891     -90.0173     -12.2721
     892     -97.0755     -22.4521
     893    -112.1467     -20.9335
     894    -106.6662      -2.5910
     895     -85.6807       1.3846
     896     -79.0604     -10.1867
     897     -66.5633     -12.2490
     898    -102.2320     -34.6864
     899     -62.4605     -32.6275
     900    -105.1949     -21.1749
     901     -57.2685     -19.7719
     902     -59.4174     -25.4996
     903     -50.4536     -29.7937
     904    -102.7363      -7.2211
     905     -69.4416     -31.5553
     906     -73.3431     -10.8514
     907     -80.2344     -16.7734
     908     -79.9531     -25.1700
     909     -61.8255     -15.3041
     910     -67.6514     -38.3187
     911     -71.0525     -43.5980
     912     -56.1130     -39.7471
     913     -54.1686     -46.3035
     914     -57.1361     -52.5038
     915     -73.8049     -30.9955
     916     -80.2559     -20.7954
     917     -90.1576     -34.6437
     918    -111.3868      -6.8209
     919     -62.1504     -50.6647
     920     -94.1470       9.4985
     921    -107.7984       6.4485
     922     -83.7385      -8.0647
     923     -95.4464     -28.2518
     924     -75.5607     -31.8902
     925    -145.9553     -50.7387
     926    -100.0692     -22.0674
     927     -86.9465     -31.8679
     928     -80.1012     -24.8621
     929    -101.2406     -15.2503
     930     -68.1920     -20.4864
