#Frame           phi1         psi1
     578     -64.4152     -26.1589
     579     -61.3810     -24.1829
     580     -73.5031       0.9852
     581     -65.5837     -12.5378
     582     -53.9169      -8.9352
     583     -53.9454     -28.1909
     584     -50.0208     -34.1869
     585     -47.4639     -24.0524
     586     -63.4904     -26.5741
     587     -49.4088     -23.5451
     588     -64.5608     -21.3051
     589     -61.6140     -24.6682
     590     -50.5166     -26.4725
     591     -64.7344     -14.0002
     592     -61.0818     -26.9909
     593     -64.3997     -34.5633
     594     -65.2378     -46.9083
     595     -77.9696     -16.1493
     596     -52.8283     -35.9349
     597     -36.0103     -33.7539
     598     -53.3872     -28.7228
     599     -56.0381     -19.8673
     600     -56.4867      -3.0165
     601     -52.8226     -19.6405
     602     -58.7464     -22.4530
     603     -52.1347     -25.1533
     604     -50.2534     -29.4525
     605     -50.8512     -21.8651
     606     -37.9252     -24.5013
     607     -41.5966     -33.4957
     608     -60.3545     -11.1809
     609     -43.2861     -14.6653
     610     -27.2751     -31.0238
     611     -49.6754     -35.4848
     612     -64.7696     -17.1079
     613     -53.4445     -17.7448
     614     -44.5663     -26.4548
     615     -61.1648      -2.3960
     616     -66.4976     -20.1918
     617     -60.3071     -15.9554
     618     -49.2719     -38.0109
     619     -56.7817     -27.5999
     620     -56.9562     -26.4159
     621     -44.0101     -25.0286
     622     -70.9062     -15.8605
     623     -40.8784     -36.9753
     624     -61.1299     -20.7889
     625     -66.5283     -19.0576
     626     -72.2934     -25.3364
     627     -63.5303     -13.0457
     628     -63.7944     -17.3354
     629     -57.3633     -39.0500
     630     -50.0488     -28.6990
     631     -51.7456     -19.8837
     632     -71.9633     -24.8364
     633     -64.7060      -9.2339
     634     -43.5571     -22.3888
     635     -53.6068     -24.9915
     636     -59.1380     -21.7998
     637     -66.6535     -12.6145
     638     -58.7444      -6.7568
     639     -60.3735     -24.8770
     640     -38.9299     -23.1830
     641     -70.7585     -16.4368
     642     -35.8826     -34.6942
     643     -72.1539     -38.7425
     644     -54.1924     -20.1820
     645     -66.3942     -11.9957
     646     -63.2943     -26.7270
     647     -54.5196     -27.0146
     648     -69.5119     -32.9360
     649     -61.2957     -14.5192
     650     -52.3146     -14.1308
     651     -52.2010     -37.1373
     652     -51.5960     -28.3047
     653     -47.3790     -45.3103
     654     -60.3978     -16.8329
     655     -64.3377     -17.9765
     656     -55.3768     -30.1702
     657     -49.6784     -14.2059
     658     -56.3867     -41.3856
     659     -70.9693     -17.9048
     660     -61.2397     -32.5970
     661     -53.9792     -26.7512
     662     -67.2740     -24.0412
