#Frame            phi          psi
     857     -74.7700     -21.3429
     858     -57.4879     -32.7062
     859     -71.8227     -14.2598
     860     -91.8335     -15.1130
     861     -76.1563     -11.2505
     862     -90.3560     -34.6848
     863    -114.6150     -41.6629
     864    -104.6418      -8.6586
     865     -68.2410     -14.7929
     866     -80.2799      -8.6391
     867     -59.8741     -30.6042
     868    -107.4765     -22.6632
     869    -108.9969      -0.7396
     870    -124.3770       1.5311
     871    -124.4147     -16.1004
     872    -106.5911     -11.6185
     873    -104.2861      -9.0754
     874     -99.1206      -8.9643
     875     -74.3531     -37.4828
     876     -33.3350     -30.6279
     877     -60.1927     -34.3324
     878     -73.2510     -26.1150
     879     -68.7190     -22.6313
     880     -77.3404     -18.0244
     881     -66.7897      -3.9925
     882    -102.4696     -34.0496
     883     -55.0935     -27.9300
     884     -68.9322     -40.1553
     885     -63.9096     -19.6786
     886     -69.1215     -31.3497
     887     -89.3923     -44.2747
     888     -58.9050     -37.3841
     889    -125.7022     -31.4504
     890    -106.2302     -14.0797
     891     -69.6528     -22.2750
     892     -74.2183     -32.1186
     893     -69.9414     -52.5455
     894     -73.7713     -33.3558
     895     -65.0996     -32.6238
     896     -68.2176     -24.1133
     897     -92.0000     -42.2990
     898     -85.4992     -30.3198
     899     -79.7541       7.2701
     900    -153.3004      13.2408
     901     -99.3319      -3.4734
     902     -93.8795      -3.5134
     903     -85.7818      -0.9004
     904    -105.6549     -10.2671
     905     -77.9735     -32.3301
     906     -65.4784     -35.0179
     907     -87.4355     -11.8154
     908    -112.8026     -50.0516
     909     -77.3072     -49.9849
     910    -169.6729      16.5475
     911     -69.7744      -8.0197
     912    -107.9612       3.7866
     913     -63.5357     -30.4883
     914     -81.7733       8.7343
     915     -77.1309     -15.5508
     916     -84.9231      -8.0756
     917     -66.0908     -18.2158
     918     -75.6048       4.3762
     919     -81.0486     -16.5090
     920     -75.0158     -21.9983
     921     -62.5804      -9.8237
     922    -104.6410     -13.4559
     923     -48.8331     -10.1542
     924     -51.3032     -42.0276
     925     -67.4739     -11.6227
     926     -83.6789     -23.2571
     927     -67.7590     -24.7635
     928     -81.8543       2.3999
     929    -123.9841       5.4461
     930    -104.7386      -6.1471
     931    -116.7247      -9.0918
     932     -87.2109     -12.9549
     933     -68.2999     -34.0639
     934    -124.7311     -17.8860
     935     -61.2159     -18.1042
     936     -75.8771      -7.5028
     937     -80.6894     -17.1958
     938    -107.8942     -33.9012
     939     -94.0166     -51.5090
     940    -102.5271     -27.1972
     941     -72.2236      -9.6686
     942     -63.8432     -24.1466
     943     -71.2895     -46.8515
