#Frame            phi          psi
     510     -67.0889     175.3412
     511     -97.7139     158.4238
     512     -66.5497     161.8827
     513     -70.2957     154.9827
     514     -69.4950     138.0181
     515     -78.3345     167.4615
     516     -68.7612     172.9161
     517     -63.0402     152.2563
     518     -58.2394     145.7725
     519     -68.3891     164.7156
     520     -72.7281     148.9733
     521     -80.0138    -179.8234
     522     -90.1627     132.4327
     523     -78.2201     172.8155
     524     -64.9282     145.8926
     525     -72.4834     147.4125
     526     -48.8398     148.7675
     527     -81.1102     170.3474
     528     -68.4913     160.1627
     529     -85.9323     156.2845
     530     -59.4170     140.9867
     531     -98.3155    -161.3520
     532     -55.1335     136.3642
     533     -84.3244     162.0583
     534     -56.9765     162.6250
     535     -97.0354    -142.4375
     536     -77.6194     137.3382
     537     -83.1268     166.8888
     538     -95.1380     156.4358
     539     -60.1283     153.0871
     540    -113.4893    -164.9011
     541     -66.3443     146.5066
     542     -62.2025     148.7922
     543     -77.8216     148.0640
     544     -70.9355     153.4375
     545     -79.1895     163.2133
     546     -95.0478     129.8909
     547     -66.0779     144.0894
     548    -100.7338     148.7323
     549     -63.0108     121.1503
     550     -60.9961     141.1518
     551     -58.5817     131.5903
     552     -93.7887     153.4296
     553     -85.3546     159.7025
     554     -97.2519     154.6351
     555     -73.2369     147.5804
     556     -49.1831     151.5182
     557     -39.9664     137.8926
     558    -102.8392     151.3458
     559     -73.6275     155.4338
     560     -73.1122     150.4430
     561     -52.3520     122.9734
     562     -72.4822     141.6657
     563     -55.8937     167.7224
     564     -63.8008     122.0000
     565     -73.0588     175.0200
     566     -58.4681     155.6276
     567     -65.6003     156.8186
     568     -35.6026     141.3729
     569     -60.5464     138.3185
     570     -57.9423     160.9537
     571     -64.5898     131.6288
     572     -79.9167    -176.6956
     573     -72.4711     173.5814
     574     -78.9621     140.1337
     575     -92.6328     179.7859
     576     -76.6981     146.8173
     577     -64.0849     164.1366
     578     -57.8116     167.1734
     579     -49.5636     160.4093
     580     -76.7970     148.4045
     581     -75.2342     122.4386
     582     -87.9918     151.0737
     583     -78.1308     164.6031
     584     -72.0037     166.5305
     585     -83.4481     152.8634
     586     -48.3855     141.0206
     587     -70.3711     150.4246
     588     -90.1616     145.2911
     589     -68.5664     168.8483
     590     -90.0131     153.6101
     591     -83.9356     151.6803
     592     -79.8325     128.6616
     593     -90.0341     147.9551
     594     -72.1909     120.0500
     595     -60.7901     136.1593
     596     -78.3091     163.3401
     597     -65.1283     129.6723
     598     -85.9152     166.2737
     599     -61.8959     152.4530
     600    -100.7778     150.8618
     601     -63.3158     142.1859
     602     -57.8211     124.5982
     603    -102.6704     159.1539
     604     -48.9641     126.6121
     605     -63.5538     170.5945
     606     -65.4180     165.3839
     607    -122.1883     149.6401
     608     -78.6783     178.6017
     609     -71.4496     169.2614
     610     -71.0943     155.5268
     611     -53.2040     164.1279
     612     -60.6655     170.3953
     613     -64.8422     160.9412
     614     -84.9469     171.6936
     615     -65.0314     144.0741
     616     -64.2343     143.9404
     617     -41.5300     145.4841
     618     -65.1217     156.4318
     619     -73.6954     152.1797
     620     -85.3457     147.4487
     621     -71.0770     167.4374
     622     -95.7265     139.6839
     623     -53.6080     153.2773
     624    -118.8346     126.8459
     625     -67.8274     148.8347
     626     -75.9214     167.3466
     627     -65.1947     152.2954
     628     -70.7026     144.6510
     629     -66.6144     157.8487
     630     -78.7113     162.0010
     631     -47.8135     155.4357
     632     -67.2716     176.8581
     633     -68.8016     173.2969
     634     -81.8245    -161.9598
     635     -93.6100     178.1689
     636     -63.4336     158.6151
     637     -65.6013     158.8917
     638     -60.7526     153.5027
     639     -70.6463     141.7480
     640     -78.8367     167.1184
     641     -68.8255     163.9070
     642     -85.7523     161.5731
     643     -85.5171     130.3691
     644     -81.0772      69.3232
     645     -78.3988      35.8258
     646     -53.8111     -36.8954
     647     -71.4375       0.3254
     648     -67.6851      -5.3609
     649    -127.0979      14.2648
     650     -72.5402     -33.0609
     651     -80.2518     -66.3968
     652     -70.6281     -48.1457
     653     -70.9913     -43.9464
     654     -73.9502     -46.4285
     655     -93.0792     -24.7702
     656     -59.9389     -46.2310
     657     -84.5607      -9.4122
     658    -106.0925      16.1634
     659     -82.3672     -33.6651
     660     -96.1010     -47.0195
     661    -134.0016       4.8340
     662     -69.3741     -28.5879
     663     -59.5419     -25.7783
     664     -93.8298      -8.0018
     665     -77.8910      -8.3062
     666     -65.6786     -32.7543
     667     -70.9217     -25.5003
     668     -84.4919     -14.7908
     669     -73.9105     -11.7986
     670     -78.0416     -36.9548
     671     -75.9517     -34.2782
     672     -56.7339     -33.6147
     673     -48.9873     -12.0178
     674     -97.3342     -25.2478
     675    -119.6150       0.1236
     676     -91.6116       5.4462
     677     -90.5085     -27.3749
     678     -68.0584     -47.2471
