#Frame            phi          psi
     498    -121.4640       7.0848
     499    -118.8166     -14.9891
     500     -81.3890     -21.6141
     501    -133.5470       2.1765
     502    -108.2648       8.5942
     503    -119.2952      20.1332
     504     -97.6004      -9.2090
     505     -99.2078     -31.0493
     506     -84.7412     -25.4608
     507     -87.0789     -15.0417
     508     -94.0773      -3.9090
     509    -110.5300     -19.9108
     510     -84.8843      -4.7829
     511    -101.8120      -4.1261
     512     -96.0209     -23.6721
     513    -119.0785       5.2860
     514    -126.5110      15.0244
     515     -81.3390       1.9563
     516     -90.8331      12.2250
     517     -85.5611       5.9457
     518     -51.2977     -48.8867
     519     -38.8139     -40.6454
     520    -147.3967     -37.2516
     521     168.3123     -37.1002
     522    -170.3115     -29.8671
     523     -89.9446     -17.5642
     524    -171.7355      -1.6947
     525    -162.2291     -13.1595
     526    -113.9384      35.6772
     527    -121.5003      14.6600
     528     -80.3650      52.0663
     529     -41.1087     134.3835
     530     -77.1099     119.4787
     531     -59.1900     153.7743
     532     -76.7885     140.5566
     533     -70.1575     140.1795
     534     -63.5581     119.8383
     535     -65.9447     138.8619
     536     -85.8332     117.2648
     537     -93.4174     117.5304
     538     -71.1526     135.2279
     539     -84.6680      99.3228
     540     -51.7309     138.3314
     541     -52.2701     131.6562
     542     -59.2507     150.5675
     543     -46.2515     120.2618
     544     -61.4442     158.1509
     545     -63.0565     129.6461
     546     -61.3438     129.9366
     547     -76.1785     120.8263
     548     -67.1108     136.7607
     549     -71.9503     146.9271
     550     -65.0495     135.8044
     551     -62.7927     123.8682
     552     -63.2008     133.4353
     553     -57.6851     137.8816
     554     -72.2226     148.1662
     555     -70.6241     129.1545
     556     -63.3209     117.9088
     557     -65.3894     132.5200
     558     -49.3864     151.5948
     559     -87.9072      94.3812
     560     -74.6479     117.8780
     561     -69.1253     123.1357
     562     -92.9523     109.3091
     563     -62.1496     114.1517
     564     -92.7667     122.6934
     565     -62.1519     142.4572
     566     -52.9280     123.1761
     567     -63.8075     158.3784
     568     -52.0925     123.0809
     569     -63.6429     164.3578
     570     -41.1193     130.8266
     571     -52.7167     118.8268
     572     -50.2012     135.6732
     573     -54.4247     138.8246
     574     -77.9191     125.2880
     575     -52.0495     135.1039
     576     -49.0939     130.9629
     577     -53.3871     126.6132
     578     -78.6100     110.5849
     579     -48.1902     124.5441
     580     -73.9258     171.6917
     581     -84.1311     118.0483
     582     -56.8043     141.2443
     583     -60.7870     133.1109
     584     -57.4295     136.9236
     585     -66.6762     124.9245
     586     -53.9982     125.9250
     587     -72.8219     111.0621
     588     -63.5638     131.7057
     589     -59.9994     116.4494
     590     -67.8365     121.7924
     591     -65.9776     118.3469
     592     -56.1353     125.2898
     593     -57.5158     124.8614
     594     -59.8751     138.3351
     595     -62.9455     134.7097
     596    -117.8661     152.3390
     597    -108.8135     140.1024
     598    -140.2087     154.5043
