#Frame            phi          psi
     530     -63.4063     151.5740
     531     -64.3390     135.9324
     532     -58.1224     132.2034
     533     -56.0444     133.0997
     534     -62.9249     139.0730
     535     -74.6618     146.6353
     536     -70.1336     161.3460
     537     -68.2140     147.1731
     538    -102.9506     144.6562
     539     -47.9760     138.0596
     540    -140.1930     144.1933
     541     -77.6227     141.0335
     542     -55.2355     127.7397
     543     -60.7354     126.0072
     544     -58.5901     124.0882
     545     -70.0473     137.5972
     546     -69.8467     131.3142
     547     -73.9468     137.9254
     548    -108.7580     154.3786
     549     -70.5091     141.3224
     550    -120.2178     170.3190
     551     -67.5509     153.3272
     552    -160.1014     160.5499
     553    -160.4064     163.3495
     554    -125.8920    -162.3887
     555     -57.1991     148.1704
     556     -74.1017     128.6229
     557     -56.8871     139.6872
     558     -51.8143     132.8470
     559     -84.7854     151.0240
     560     -74.5087     167.6390
     561     -67.7088     132.9753
     562    -106.0595     155.6542
     563     -54.7289     162.2095
     564     -91.0393    -178.9944
     565    -168.6943    -177.9041
     566     -70.7934     159.9117
     567     -75.3431    -161.4682
     568     -60.7379     169.9726
     569     -80.2712     162.9740
     570     -63.6833     146.5342
     571     -81.9848     170.8239
     572     -65.5436     172.3531
     573    -107.6217     151.2390
     574     -70.0259     159.3904
     575     -77.7414     145.3609
     576     -54.0226     152.9969
     577     -80.1211    -172.5917
     578     -39.9149     147.4493
     579     -47.9196     125.2906
     580    -114.4474     152.9672
     581     -36.5181     133.3651
     582     -74.9968     168.8057
     583    -133.4668     152.8523
     584     -87.6074     166.8966
     585     -71.7560     131.1654
     586     -63.7118    -175.1743
     587     -60.4998     163.2513
     588     -63.4732     136.4996
     589     -51.2752     128.9744
     590     -72.4145     155.3994
     591     -71.8746     170.5351
     592     -69.5885     137.6979
     593     -56.6072     151.7402
     594     -69.5497     163.1645
     595     -69.6209     157.4021
     596     -71.8915     164.1433
     597     -76.0870     143.2270
     598    -103.4860     167.4583
     599    -144.8007     156.2409
     600     -76.9200     164.9520
     601     -71.2960     162.0061
     602     -87.7260     147.1850
     603     -66.0846     159.3683
     604     -77.6577     155.3564
     605    -165.3405     157.8278
     606    -161.6247     147.1775
     607     -91.4926     155.2622
     608     -80.8778     139.8496
     609     -63.3856     152.3682
     610     -49.6620     131.0627
     611     -48.9292     140.9946
     612     -62.3869     124.7045
     613     -74.1635     151.0321
     614    -149.8385     135.6741
     615     -57.5891     151.6280
     616     -76.4518     169.7978
     617     -69.3481     131.9336
     618    -128.2129     152.4640
     619    -159.3550    -166.1977
     620    -178.4592     145.4293
     621     -61.0528     146.9242
     622     -76.3091     132.2417
     623    -107.6071     137.6743
     624     -43.7389     145.9091
     625     -53.5186     133.3059
     626     -51.3658     142.6187
     627     -59.0141     129.1578
     628     -72.9447     143.0529
     629     -70.8207     126.0618
     630     -82.4476     128.4167
     631     -50.7618     147.7508
     632     -76.4837     146.0399
     633     -72.3090     150.0825
     634     -75.9170     155.3205
     635     -63.8418     132.7195
     636     -75.8005     144.7956
     637     -90.6404     144.9249
     638     -66.9438     145.8107
     639     -74.5671     137.0338
     640     -64.5070     148.7680
     641     -73.2563     153.2185
     642     -63.9986     157.6693
     643     -72.2456     173.2962
     644     -76.7780     154.7308
     645    -157.4199     153.7560
     646    -168.0857     176.6710
     647    -159.9850     164.2848
     648    -103.7880     164.6878
     649     -67.7967     155.8124
     650    -114.0215     153.1539
     651     -98.2633     167.5758
     652    -163.2837     150.0327
     653    -158.8718     102.9202
     654     -65.8472     137.3555
     655    -137.2157     153.0231
     656    -127.7908     151.9496
     657    -150.7246     119.0944
     658    -144.7246     121.4849
     659    -173.4758     130.0441
     660    -148.9268     147.7575
     661    -171.2691     162.9502
     662    -144.9099     150.9791
     663    -177.6426     160.1800
     664     -58.2355     138.3545
     665     -59.9802     147.1424
     666     -87.7456     172.8656
     667     -65.7605    -176.9437
     668      81.5584    -177.3454
     669      93.2206     117.7305
     670      72.3913    -142.2674
     671      66.8303    -151.5005
     672      58.3730    -152.2923
     673      68.0345     165.5730
     674    -167.1486    -179.5325
     675     -78.5445     158.3951
     676     -62.1907     158.2576
     677     -68.8723     167.0560
     678     -68.1531     154.2260
     679    -111.5037     175.6268
     680     -81.3431     170.2701
     681     -72.8730    -158.9570
     682     -65.8541    -178.2842
     683     -73.8828     171.0314
     684     -62.2251     146.9051
     685     -82.6386     172.1068
     686     -61.3290     149.6359
     687     -86.7586     157.5293
     688     -70.5188     143.9008
     689     -98.4851     149.8669
     690    -160.5237     137.8925
     691    -149.0910     157.3965
     692     -90.2701     118.1193
     693     -68.8378     153.9967
     694     -51.0557     121.6798
     695     -58.6473     137.6653
     696     -50.0883     135.6508
     697     -70.4910     128.9802
     698     -69.0408     163.4522
     699     -84.7566     171.0210
     700    -143.3753     173.6767
     701    -151.7389    -127.8708
     702    -118.5152    -176.2179
     703    -138.5578     166.7784
     704    -121.6698     174.8922
     705     -54.0116     135.7050
     706     -80.2050     154.6879
     707     -78.3275     132.9576
     708     -64.1197     137.8333
     709    -118.7511     130.8401
     710     -61.0076     143.0844
     711     -73.0970     136.3658
     712     -86.2019     115.8421
     713     -77.8730     152.5792
     714     -77.6616     156.3984
     715     -58.1216     139.0335
     716     -65.9083    -174.8692
     717     -63.6812     176.0829
     718     -68.5010     153.9159
     719     -95.3219     155.6327
     720     -60.6832     159.3200
     721     -47.0040     135.5109
     722     -80.0726     154.0696
     723     -88.7986     131.7718
     724     -73.8916     141.3847
     725     -75.0558     158.0786
     726     -67.0698     167.0757
     727     -73.9336     132.7302
     728     -67.0806     149.6260
     729     -78.7762     176.3984
     730    -164.5879     161.5285
     731    -123.3719     162.2728
     732    -153.4223     151.6008
     733    -107.3265     139.4149
     734    -136.6537     154.3601
     735     -76.6261     149.0308
     736     -78.9642     165.3463
     737     -55.6043     147.8575
     738     -41.2201     147.1655
     739     -79.8930     128.8451
     740     -77.6787     148.4801
     741     -54.8126     157.7050
     742     -68.5235    -160.7733
     743     -58.9460     168.6680
     744     -83.7092     177.9995
     745     -98.6310    -152.6441
     746     -77.0948    -157.9235
     747    -162.1495     155.4761
     748    -166.4069     150.7914
     749     -75.5878     169.2707
     750     -84.0487    -171.3838
     751    -152.2518     -71.9229
     752    -127.3868     -25.1186
     753     -76.9291     -51.5310
     754     -69.5789     -44.5916
     755    -160.3235     -92.1441
     756    -109.9283    -145.8633
     757    -160.6389    -144.5448
     758    -127.2481     179.9975
     759    -132.4359     160.3779
     760     -70.3728     131.5171
     761     -63.5229     167.2301
     762     -69.4841     128.4868
     763     -66.9072     148.3192
     764     -47.4133     143.0016
     765     -70.8120     144.3678
     766     -74.6646     135.3330
     767     -70.7268     172.2453
     768     -62.6005     163.7672
     769     -53.4159     164.0094
     770     -66.1382     158.3091
     771     -66.3222     140.4106
     772     -45.8715     149.0851
     773     -57.1655     143.7322
     774    -103.9747     154.0270
     775    -145.9966     140.3156
     776     -64.9536     155.1876
     777     -65.9652     145.9647
     778     -60.8688     126.9541
     779     -76.9242     137.3236
     780     -81.1963     141.0040
     781     -66.5977     148.2687
     782     -82.3528     128.0928
     783     -60.7296     143.6731
     784     -78.7836     133.0656
     785     -65.9257     146.6410
     786     -69.5246     147.8919
     787     -70.9085     138.8936
     788     -74.5891     159.2151
     789     -99.8624     155.7876
     790     -51.6380     138.5665
     791     -68.9038     143.3128
     792     -72.6533     132.5857
     793     -57.8887     144.2657
     794     -64.4147     145.6511
     795     -73.0467     153.4008
     796     -41.2249     148.5947
     797     -74.7425     144.1339
     798     -59.5685     166.3646
     799     -70.9528     169.2468
     800    -149.2578     175.5894
     801    -106.9122     175.4696
     802    -148.0510    -173.1622
     803     -86.6070    -174.1092
     804     -98.4857    -155.3683
