#Frame            phi          psi
     636     -80.1482    -179.3061
     637    -155.3962     146.6166
     638    -173.7567     160.5275
     639    -164.2010     178.5946
     640     -75.8441    -178.9504
     641     -79.6083     156.8584
     642    -168.9868     128.9141
     643    -145.1503     169.8807
     644    -117.6642     157.0744
     645     -68.5106     164.9962
     646    -168.9651     137.3947
     647    -167.2221     173.2091
     648    -168.1810     171.5849
     649    -152.7833    -131.7518
     650    -133.4711    -145.2724
     651    -175.3401    -168.0256
     652     177.3045    -159.2204
     653    -142.8120    -177.8564
     654    -159.3447    -177.1422
     655    -178.8971     154.7826
     656    -131.6834    -170.6230
     657     -89.7361     142.8931
     658     -68.5994     137.5555
     659     -71.3578     114.5551
     660    -124.4710     127.1905
     661    -113.1746    -157.9214
     662    -122.9293    -158.0092
     663     -80.0786    -158.8608
     664     -88.3893    -178.5422
     665    -178.7726    -161.4629
     666    -171.5113     175.5527
     667    -169.4154     150.9666
     668    -137.9000     179.9647
     669    -130.9169     164.8157
     670    -140.8527    -153.1622
     671     175.9846     179.4206
     672    -126.3885     178.9921
     673    -162.5517     168.5330
     674    -166.3491     178.7297
     675    -169.4866     164.7971
     676    -130.1447    -172.8055
     677    -151.4662    -168.3754
     678    -155.5865    -175.8337
     679    -165.6877    -161.3050
     680    -175.8405    -166.6944
     681    -108.0180    -176.6525
     682    -125.3551    -171.5185
     683     -60.2636    -165.1062
     684    -145.1495     167.8036
     685     -97.6125    -146.8034
     686    -174.8438     159.0463
     687     175.7790    -169.2251
     688    -159.0224     162.8589
     689    -167.1241     169.9999
     690    -163.1034     163.2001
     691    -163.6224     167.2674
     692    -136.0186     138.2136
     693     -84.7589     152.5332
     694     -96.4178    -175.6483
     695    -157.2286     162.9225
     696    -160.4528    -161.5113
     697    -137.7298     167.2285
     698    -157.1229     171.2864
     699    -167.1639     173.3049
     700    -157.5169     161.5331
     701    -175.3807     137.1908
     702     -82.7783     177.6371
     703    -129.3271    -140.7413
     704    -137.0763     171.5717
     705    -148.8607    -178.7778
     706    -135.5637    -175.7493
     707    -167.1827    -148.1835
     708    -157.6396     160.1803
     709     175.4996     172.5468
     710    -178.0709     172.4866
     711    -162.8353     179.4575
     712    -178.0227    -178.2288
     713    -118.5593    -173.9150
     714    -166.1257    -158.4309
     715     -98.0797     179.1990
     716    -158.6628    -128.2522
     717    -160.8178    -145.1810
     718    -169.9559    -178.1517
     719    -156.0097     176.1136
     720    -101.0778     156.6834
     721     -67.0872     152.9832
     722     -65.2306     126.1190
     723    -155.7696     116.4645
     724    -163.3005     146.0714
     725    -170.1395     175.2050
     726    -172.2727     172.8884
     727    -157.3699    -162.4232
     728     -66.8104     170.3758
     729     -92.4682     119.1442
     730     -53.5471     120.3821
     731    -111.0387    -164.6910
     732     -77.2749     174.1962
     733     -69.1636    -175.3573
     734    -162.8913     173.8038
     735    -170.0837     170.5793
     736    -158.1908    -178.5617
     737    -178.2884    -165.8483
     738    -169.6246    -152.1935
     739    -146.7235    -162.8868
     740    -157.1834    -154.0910
     741      68.9087    -142.8063
     742      84.1178    -167.9113
     743     101.8817    -167.4873
     744      64.6671    -172.6103
     745      61.8846     167.3155
     746    -142.4902     173.7833
     747    -156.9308     178.9820
     748    -150.5734     147.2955
     749     177.1747     173.0056
     750    -141.8470     177.1802
     751     -94.1998     173.7821
     752     -74.3743     153.4623
     753    -103.4107     132.9675
     754    -159.0796     157.2364
     755     -93.3524     159.0153
     756    -131.7499     126.9424
     757    -150.4590     161.8423
     758     163.6128     129.4626
     759    -153.1900     155.1622
     760    -136.7596     178.9323
     761    -174.7042     158.9624
     762     170.8813     149.5058
     763    -157.9483     175.0002
     764    -165.0160    -158.0074
     765    -170.6313     170.3008
     766    -152.1319    -167.5496
     767    -163.1312    -157.4283
     768    -167.2469     179.7131
     769     -89.9448     164.4894
     770    -162.7891     174.8786
