#Frame            phi          psi
     850    -156.3333    -151.5576
     851    -150.2005    -168.4439
     852    -138.5418     163.3812
     853    -145.7809     178.2973
     854    -111.7599     144.2996
     855    -102.5281     165.1603
     856     -73.1157     174.4703
     857     -77.9760     151.1240
     858     -65.3358     174.8397
     859     -71.0777     176.6033
     860     -63.2531     165.9077
     861     -46.1766     161.2099
     862     -68.5915     166.8589
     863     -68.6699     149.3219
     864     -63.8896     151.9931
     865     -56.0626     133.7734
     866    -106.7857     126.3874
     867     -61.2713     144.9630
     868     -69.3897     164.8413
     869     -76.7256     155.8833
     870     -76.4444     136.4800
     871     -52.0282     126.5006
     872     -70.1983     128.8452
     873    -106.4898     169.0946
     874     -94.1946     162.7397
     875     -70.7291     170.0714
     876     -78.4985     173.8946
     877     -61.2135     157.9251
     878     -87.8059     175.4617
     879     -89.0133     164.9750
     880     -64.8347     147.8398
     881     -53.4012     127.6046
     882     -63.5529     151.2141
     883     -59.1703     130.8254
     884     -47.2386     135.1472
     885     -67.8171     156.5506
     886     -61.9596     133.6038
     887     -69.0510     164.7424
     888     -52.9441     156.8174
     889     -69.2769     160.3031
     890    -133.2862     146.5806
     891    -154.1328     120.2087
     892    -164.3775     158.1646
     893    -164.0196     131.9238
     894    -150.2317      96.0363
     895    -152.9168     110.1336
     896    -161.3333     131.8677
     897    -146.8113      91.7407
     898    -144.4774     142.8774
     899    -149.8802     100.8496
     900    -137.9353     101.4822
     901    -154.8470     131.5003
     902    -168.7333     152.3468
     903    -148.9245     128.2308
     904    -134.0212     121.7277
     905    -166.2923      80.2378
     906    -144.1428     117.2216
     907    -157.0022     144.8354
     908    -147.3995     158.9240
     909    -143.6997     144.6530
     910    -160.4952     144.9243
     911    -146.1464     154.4946
     912    -144.7221     161.0322
     913    -140.6308     150.0927
     914    -165.9883      81.6969
     915    -142.2168      81.7191
     916    -113.4722     144.3516
     917    -131.2290      74.0732
     918    -139.5432      76.3049
     919    -138.7757      74.6990
     920    -160.5007     117.2700
     921    -147.7318     151.0996
     922    -158.3056     149.2654
     923    -120.5704     161.4756
     924     -82.4824     160.0908
     925     -74.0350     153.3822
     926     -64.8463     162.0457
     927     -91.9871     165.8770
     928     -84.8813     154.9991
     929     -57.1001     152.1070
     930     -59.4263     159.5470
     931     -69.3823     172.3864
     932     -86.5258     155.4639
     933     -66.6013     159.3111
     934     -78.8459      88.2510
     935     -69.2798     132.4797
     936     -96.1829     127.5133
     937     -74.3850     168.7985
     938     -39.6468     141.1874
     939     -59.1839     152.1428
     940     -58.1339     144.3697
     941     -71.3329     166.4852
     942     -72.4720     118.8892
     943     -71.8360     153.9453
     944     -51.7838     130.1713
     945     -60.4417     140.4556
     946     -68.4502     129.4511
     947     -59.8356     144.0695
     948     -46.4631     139.1969
     949     -57.6860     155.4321
     950     -63.7407     162.0400
     951     -72.2216     179.3875
     952    -133.9456     168.1741
     953    -116.6368     118.0611
     954     -80.2528     118.9420
     955     -54.8013     137.4742
     956     -57.3630     137.4859
     957     -67.7086     166.6832
     958     -69.3426     152.9194
     959     -70.2986     169.4613
     960    -116.6161     112.9101
     961    -144.7839     164.8822
     962     -70.0605     137.2951
     963     -75.5639     122.1641
     964     -66.7969     147.1326
     965     -72.0753     148.8972
     966     -78.5141     158.6401
     967     -56.9483     131.3820
     968     -76.0246     118.0362
     969     -85.6485     167.5334
     970     -71.5181     171.1247
     971     -77.8025     153.8357
     972     -88.7568     139.6306
     973     -76.0936     169.7328
     974     -92.2273     161.1763
     975    -103.1620     112.4680
     976    -141.4345     117.7486
     977    -127.4256     160.9578
     978    -162.7464     124.2538
     979    -124.5572     119.2512
     980    -107.2265     116.2313
     981     -55.6730     154.2299
     982    -113.6258     148.1003
     983     -65.1129     168.0124
     984    -177.1348     155.4441
     985     -90.5661     162.0499
     986     -75.0071     137.4887
     987     -74.7247     138.8667
     988    -115.7930     151.9521
     989     -74.0004     116.6814
