#Frame             d1           d2
     956      10.0481      11.2933
     957       9.4574      12.4622
     958       8.8465      11.9867
     959       9.7081      11.4837
     960       9.2965      12.8710
     961      10.8391      12.0255
     962       9.9248      12.6341
     963       8.0357      13.0263
     964       7.2852      12.3038
     965       7.2166      11.5985
     966       7.5246      11.6333
     967       5.9678      12.8268
     968       6.4426      13.2837
     969       6.1743      12.9024
     970       6.1438      12.3898
     971       6.5762      12.6734
     972       6.9080      12.6371
     973       7.1288      12.9422
     974       6.8229      13.4124
     975       7.8680      13.1432
     976       7.5781      12.8159
     977       7.4724      11.5689
     978       8.4798      11.5501
     979       7.9586      12.8693
     980       7.8871      13.5446
     981       7.5392      13.8184
     982       7.7938      13.8369
     983       7.9628      13.4834
     984       8.3080      13.8462
     985       7.6366      12.5656
     986       7.5430      13.4356
     987       8.1567      13.0432
     988       9.4237      12.7971
     989       8.4804      13.2137
     990       8.3951      13.8280
     991       7.9955      12.1298
     992       8.4622      12.0126
     993       7.2899      12.9482
     994       5.3983      12.4979
     995       6.1946      12.2436
     996       7.7307      12.0533
     997       7.5807      12.7307
     998       8.5214      12.2802
     999       8.6016      12.1778
    1000       8.8394      12.7560
    1001       9.8057      12.5517
    1002      10.3580      12.6145
    1003      11.3488      11.0090
    1004      10.5062      12.6824
    1005      11.0912      11.8587
    1006      12.2023      12.7491
    1007      13.0154      12.5206
    1008      12.6513      12.5029
    1009      13.0816      11.8483
    1010      12.2972      12.5209
    1011      11.7925      12.4507
    1012      12.8454      11.8683
    1013      13.1440      11.1184
    1014      11.7342      10.1786
    1015      12.5987      11.5993
    1016      13.3993      11.6920
    1017      14.2364      11.5370
    1018      14.8349      11.8698
    1019      13.3993      12.3041
    1020      13.5449      12.4681
    1021      13.5740      12.5940
    1022      13.4076      11.7016
    1023      13.3027      11.4264
    1024      12.8245      12.0377
    1025      11.2790      11.9949
    1026      12.0027      11.1844
    1027      14.1477      10.5945
    1028      13.7217      11.1758
    1029      14.9608      11.6419
    1030      14.8045      11.6398
    1031      14.0951      12.1121
    1032      14.1124      11.1216
    1033      15.3569      10.5273
    1034      15.7909      10.0544
    1035      14.5586       9.8901
    1036      14.1522      10.5530
    1037      12.9754      11.1220
    1038      13.0268      10.4770
    1039      14.3414      10.6429
    1040      14.2768      10.3275
    1041      13.4299      10.4548
    1042      14.3259      10.6834
    1043      13.2953      11.3909
    1044      12.6531      11.1104
    1045      12.3593      11.1514
    1046      11.1150      12.2996
    1047      11.5509      11.6286
    1048       9.1849      12.1871
    1049       9.2852      12.2784
    1050       9.1883      11.6478
    1051      10.9474      11.0021
    1052       9.0211      11.1843
    1053      10.4111      10.5289
    1054       9.9027      11.6030
    1055      10.7809      10.9909
    1056       9.6789      11.1472
    1057      10.7909      11.5492
    1058      11.1883      12.2328
    1059       9.2424      11.4084
    1060       9.8082      11.4147
    1061       8.5058      11.4836
    1062       7.9441      11.5883
    1063       8.9047      11.0802
    1064       9.7850      11.4091
    1065       8.8378      11.4498
    1066       8.0781      10.9237
    1067       7.8139      11.9139
